ID,HashTags,TweetText,mentions_other,mentions_limited_types,URLs,User
89,PikaPika,It’s #PikaPika day! I’m ready are you?,;,;,,BachtelerWarren
90,,"The 7-Eleven Neighborhood Watch is now fully activated. Get the 7-Eleven app and help Detective Pikachu find the missing Pokémon in Ryme City to earn special rewards. Download now

#DetectivePikachu Now in theatres! #PikaPika ","7-Eleven Neighborhood Watch; 7-Eleven, Detective Pikachu, Pokémon, Ryme City;;","7-Eleven Neighborhood Watch; 7-Eleven, Detective Pikachu, Pokémon, Ryme City;;",,OpPowerUp
91,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,IChongan
92,PIKAPIKA,"@regularchris2 🤯🤯🤯 Wait... WHY IS EVERYONE TWEETING #PIKAPIKA? Did we miss something?? Don’t panic. We just gotta say #PikaPika too and no one will know we didn’t know that they knew and we didn’t know, but now we know...so…help by saying #PikaPika!!",;;;;;,;;;;;,,regularchris2
93,pikapika,That feeling you get when @DetPikachuMovie hits the big screen! #pikapika 🎟️,,,http://bit.ly/2G6LrWl,OpPowerUp
94,PikaPika,#PikaPika day is coming 😌👌🏻,,,,Garabato209
95,PikaPika,It’s #PikaPika day!,,,,ElectronicWaff1
96,PikaPikaDay,It's #PikaPikaDay! Celebrate with us by creating a video showing how you think Pikachu would order tickets to see his movie at SMG OR how he’d order of the menu. Tweet it to @studiomoviegrill and @DetPikachuMovie #PikaPika for your chance to win tickets to see Detective Pikachu.,"; Pikachu,SMG; Detective Pikachu","; Pikachu,SMG; Detective Pikachu",,OpPowerUp
97,"Lucystevens, pikapika",Today in theaters everywhere @DetPikachuMovie is out!!! Now meet #Lucystevens and PSYDUCK 😍#pikapika,; PSYDUCK,; PSYDUCK,,OpPowerUp
98,PikaPika,"I'm ready for Detective Pikachu, ya'll
#PikaPika ",Detective Pikachu;,Detective Pikachu;,,localtransbro
99,"DetectivePikachu, PikaPika","It's definitely no Charizard, but at least #DetectivePikachu isn't Jigglypuff  #PikaPika
Our review ➡️➡️  ","Charizard, Jigglypuff;","Charizard, Jigglypuff;",https://twitter.com/i/web/status/1126935097234608128,THV11
100,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,stardripp
101,PikaPika,"Psyduck is adorable, and so is the entirety of Detective Pikachu! 😍#PikaPika","Psyduck, Detective Pikachu;","Psyduck, Detective Pikachu;",,Actually_Ashlee
102,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,ImALonelyWriter
103,PikaPika,"Detective Pikachu Thoughts (spoilers, obviously)

Read:  

#PikaPika",Detective Pikachu;;,Detective Pikachu;;,http://tl.gd/n_1sqsrkv,HiteiGG
104,PikaPika,"It’s #PikaPika day! I’m ready, are you? ",;,;,,GS_JustSwell
105,,"Ayyy, @DetPikachuMovie this was a really clever idea for going see the movie, and I got my two good boiz. Yay! 💙💚💛🖤 #DetectivePikachu #pikapika #pokemon #cards ",;;,;;,,SMensore
106,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,ADSTAH
107,"PikaPika, PizzaPizza","It’s #PikaPika day @VancityReynolds! If I have @littlecaesars today, it will be PikaPika with #PizzaPizza",;,;,,Fuelmeonce
108,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,Swampert_Tube
109,PikaPika,"@kejames I choose these little guys. #PikaPika

You can sometimes spot them around Mt. Hood!",;; Mt. Hood,;; Mt. Hood,,_Anunnery
110,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,darkstarlordcum
111,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,Lunna1987
112,"PikaPika, DetectivePikachu",Snubbull and I are wishing you a happy #PikaPika day! Go and see #DetectivePikachu during the opening weekend to get an exclusive TCG card!,Snubbull;  TCG,Snubbull;  TCG,,MaiaLow1
113,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,JTFuryORG
114,PikaPika,"A brilliant, funny heartwarming film #PikaPika",;,;,,b_dawson1993
115,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,Doctor_Pillows
116,"DearMeTenYearsAgo, PikaPika",Twitter Trends | 2:02 PM - 10 May. &gt;&gt; 1) #DearMeTenYearsAgo 2) Ben Shapiro 3) #PikaPika ..[top50],,,http://bit.ly/2UlmoZQ,usatrendtopic
117,"DearMeTenYearsAgo, PikaPika",Twitter Trends | 2:37 PM - 10 May. &gt;&gt; 1) #DearMeTenYearsAgo 2) Ben Shapiro 3) #PikaPika ..[top50],,,http://bit.ly/2UlmoZQ,usatrendtopic
118,"DearMeTenYearsAgo, PikaPika",Twitter Trends | 3:02 PM - 10 May. &gt;&gt; 1) #DearMeTenYearsAgo 2) Ben Shapiro 3) #PikaPika ..[top50],,,http://bit.ly/2UlmoZQ,usatrendtopic
119,pikapika,#pikapika today if more shit doesn't go wrong :)),,,,rylscryingtime
120,PikaPika,@Twitter Mystery Solved. #PikaPika,;,;,,McFlyBTTF2015
121,DearMeTenYearsAgo,"(WOW!) CAT REALIZES HIMSELF IN MIRROR  via @YouTube #DearMeTenYearsAgo
Tati
Ben Shapiro
#PikaPika
#FridayFeeling
Happy Mother
Andrew Neil
#FridayThoughts
#AvengersFYE",;Tati; Ben Shapiro;;;;Andrew Neil;;,;Tati; Ben Shapiro;;;;Andrew Neil;;,"https://youtu.be/vBNMo4YCKl0, https://twitter.com/i/web/status/1126935233410912257",ForteBooker
122,PikaPika,"Pre-Owned Pokemon Snap (N64) $8.56 via GameStop w/ Code: CAG16 . #PikaPika  

Commercial:  ","Pokemon,GameStop;;","Pokemon,GameStop;;",http://ow.ly/uYHS30oHoOT,BakuraYummy
123,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,croftstrilogy
124,PikaPika,"I'm ready for Detective Pikachu, ya'll
#PikaPika ",Detective Pikachu;,Detective Pikachu;,,shledzguohn
125,"PikaPika, DetectivePikachuMovie","Now bring me Thanos!!!

#PikaPika
#DetectivePikachuMovie ",Thanos;;,Thanos;;,,treman1_alola
126,"PikaPika, DetectivePikachuMovie","Now bring me Thanos!!!

#PikaPika
#DetectivePikachuMovie ",Thanos;;,Thanos;;,,JikamaBlue
127,PikaPika,"I'm ready for Detective Pikachu, ya'll
#PikaPika ",Detective Pikachu;,Detective Pikachu;,,autoubriaca
128,PikaPika,It’s #PikaPika day and this is too cute 😭😭😭,,,,xenryz
129,PIKAPIKA,"@D666Nicole 🤯🤯🤯 Wait... WHY IS EVERYONE TWEETING #PIKAPIKA? Did we miss something?? Don’t panic. We just gotta say #PikaPika too and no one will know we didn’t know that they knew and we didn’t know, but now we know...so…help by saying #PikaPika!!",;;;;,;;;;,,D666Nicole
130,PikaPika,@Twitter Mystery Solved. #PikaPika,;;;;,;;;;,,R1NNEGOD
131,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,brandyjoann
132,DetectivePikachu,"Guess you’d better get your friends ready, trainer— if you catch #DetectivePikachu at a participating theater this weekend, you can get a special #PokemonTCG promo card! 

(While supplies last, of course. 🔎⚡️)

Details:  

#PikaPika ",;;;;,;;;;,,princessology
133,PikaPika,"I'm ready for Detective Pikachu, ya'll
#PikaPika ",Detective Pikachu;,Detective Pikachu;,,KotataBerry
134,,"⚡️Happy Friday Ranger and Toku Nation!!⚡️
The news is here to get you ready for the weekend!

📽️💛👇


#PowerRangers #BeastMorphers #KamenRiderZiO #PikaPika (so excited) ",Toku Nation;;;,Toku Nation;;;,https://youtu.be/3Y2EUT0xAuo,razzle1337
135,PikaPika,@Twitter Mystery Solved. #PikaPika,;,;,,AlphaMexie
136,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,frosty1900
137,,"Charmander, wbk",Charmander,Charmander,,hoseoksgarter
138,PikaPika,"I'm ready for Detective Pikachu, ya'll
#PikaPika ",Detective Pikachu;,Detective Pikachu;,,facefullabugs
139,PikaPika,"@matt5877 Your partner can’t speak, so you’ve gotta do it for him. Say #PikaPika before Mr. Mime exits this tweet.",; Mr. Mime,; Mr. Mime,,matt5877
140,PikaPika,lil yellow rascal #PikaPika,,,,carrotplush
141,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,YourBoi_CamHead
142,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,SuperKid707
143,PikaPika,The goodest Chu #PikaPika,Chu,Chu,,nichi_peri
144,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,__ItsLazy
145,,"Hello To Tom The Turtle Who Will be Joining us this Weekend as Part of Anangely's Turtle of The Week Celebration. I wonder who else will Be joining Tom and Ana this weekend? Stay Tuned and Fine Out.
⚡⚡⚡⚡⚫⚡⚡⚡⚡
#PikaPika

","Tom The Turtle, Anangely; Tom, Ana;;","Tom The Turtle, Anangely; Tom, Ana;;",https://twitter.com/i/web/status/1126935411568390145,WorldPlayz
146,PikaPika,"Pre-Owned Pokemon Snap (N64) $8.56 via GameStop w/ Code: CAG16 . #PikaPika  

Commercial:  ","Pokemon, GameStop;;","Pokemon, GameStop;;",http://ow.ly/uYHS30oHoOT,theluigiguy
147,"PikaPika, DetectivePikachuMovie","Now bring me Thanos!!!

#PikaPika
#DetectivePikachuMovie ",Thanos;;,Thanos;;,,hikaru382
148,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,Peachygotit
149,PikaPika,"I'm ready for Detective Pikachu, ya'll
#PikaPika ",Detective Pikachu;,Detective Pikachu;,,human7134
150,PikaPika,It’s #PikaPika day!,,,,Filinguim
151,PikaPika,@Twitter Mystery Solved. #PikaPika,;,;,,nichi_peri
152,PikaPika,Same. #PikaPika,;,;,https://twitter.com/brad_whipple/status/1126633369025032193,MrCartoonLover7
153,DetectivePikachu,"IT IS DONE! EVERY POKEMON I DREW FOR THE NEW DETECTIVE PIKACHU MOVIE IN ONE EPIC PIC!
I am so proud ;w;
#DetectivePikachu #DetectivePikachuMovie #PikaCrew #PikaPika #PikaParty #Pikachu #Mewtwo #FanArtFriday ",POKEMON; DETECTIVE PIKACHU;;,POKEMON; DETECTIVE PIKACHU;;,,TOLEETAXZ
154,PikaPika,"I'm ready for Detective Pikachu, ya'll
#PikaPika ",Detective Pikachu;,Detective Pikachu;,,TUUWRightNow
155,PikaPika,lil yellow rascal #PikaPika,,,,srapsodia
156,"DetectivePikachu, PackOpening, CardPulls, pikapika",#DetectivePikachu hype got me doing tons of #PackOpening today! #CardPulls #pikapika,;,;,,acetrainerceira
157,DetectivePikachu,"Guess you’d better get your friends ready, trainer— if you catch #DetectivePikachu at a participating theater this weekend, you can get a special #PokemonTCG promo card! 

(While supplies last, of course. 🔎⚡️)

Details:  

#PikaPika ",;;;,;;;,,apexisboau5
158,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,jpnaraudio
159,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,maurieb82
160,,"Who would you vote for as the Democratic nominee if the election were held today?

PLEASE RT



#FridayFeeling #FridayMotivation #FridayThoughts #PikaPika #PikachuDetective #DearMeTenYearsAgo",Democratic;;,Democratic;;,https://twitter.com/i/web/status/1126935479109148672,2020_primary
161,DetectivePikachu,"Guess you’d better get your friends ready, trainer— if you catch #DetectivePikachu at a participating theater this weekend, you can get a special #PokemonTCG promo card! 

(While supplies last, of course. 🔎⚡️)

Details:  

#PikaPika ",;;;,;;;,,Kazukuta1
162,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,patyusafl
163,"DancingPikachu, PikachuDance","Do as the Walk the Moon says: Shut Up and Dance!
Detective Pikachu is doing it!

#DancingPikachu #PikachuDance #DetectivePikachuMovie #PikaPika #Pokemon #Pikachu ",Walk the Moon; Detective Pikachu;,Walk the Moon; Detective Pikachu;,,HCryptid
164,PikaPika,@DetPikachuMovie Oh yeah #PikaPika,,,,XScorpionk
165,"DetectivePikachu, PikaPika","An electrifying time!⚡⚡
 Get your tickets now to see #DetectivePikachu, now playing! #PikaPika
Tickets:  ",;;,;;,,OpPowerUp
166,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,HyperspaceYT
167,PIKAPIKA,"@LabradoriteTea 🤯🤯🤯 Wait... WHY IS EVERYONE TWEETING #PIKAPIKA? Did we miss something?? Don’t panic. We just gotta say #PikaPika too and no one will know we didn’t know that they knew and we didn’t know, but now we know...so…help by saying #PikaPika!!",;;;,;;;,,LabradoriteTea
168,,"if this game doesn't get remade on the switch i'm gonna..... 

snap ",;,;,https://twitter.com/videogamedeals/status/1126934955517448195,dolIybot
169,PikaPika,@Twitter Mystery Solved. #PikaPika,;,;,,NaimJaa
170,PikaPika,Same. #PikaPika,;,;,https://twitter.com/brad_whipple/status/1126633369025032193,Peachygotit
171,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,MrsYam0s
172,DetectivePikachu,"#DetectivePikachu was a fun, nostalgia romp, with a great father/son story at its base. Nice characters and the Pokemon felt real. Excited to see what they bring to the screen next -- in short: #PikaPika 

Also not to exaggerate, but I would die for Bulbasaur: ",;Pokemon;;Bulbasaur,;Pokemon;;Bulbasaur,,bduritsky
173,"PikaPika, DetectivePikachuMovie","#PikaPika #DetectivePikachuMovie

@DetPikachuMovie 
The Detective Pikachu movie was amazing!
GO SEE IT IN THEATRES NOW! ",;;Detective Pikachu;,;;Detective Pikachu;,,OpPowerUp
174,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,teebeeYT
175,PikaPika,"I'm ready for Detective Pikachu, ya'll
#PikaPika ",Detective Pikachu;,Detective Pikachu;,,celicalms
176,PikaPika,It’s #PikaPika day! Mr mime had sex with my husband!,;,;,,imstillclayton
177,,"If you're seeing @DetectivePikachu this weekend, reply back with a #PikaPika. ",,,,OpPowerUp
178,DetectivePikachu,"Happy #DetectivePikachu  day!

Here is everyone’s favorite, fluffy boy dancing to the original Pokemon Theme Song to celebrate this occasion! #PikaPika ",;;Pokemon Theme Song;,;;Pokemon Theme Song;,,Djsquirtle_
179,PikaPika,It’s #PikaPika day! Im ready to kill Mario! Are you?,;Mario;,;Mario;,,LuigiLasanga
180,,"This video is my LIFE atm, I can’t stop watching it, I can’t stop thinking about it, I could watch it all day 🥺😍💛

#DetectivePikachu #DetectivePikachuMovie #PikaPika #PikaParty ",;,;,,leagueofaustin
181,"DetectivePikachu, DetectivePikachuMovie","our newest episode is #DetectivePikachu themed for the #DetectivePikachuMovie 
ryan reads us two different fics and presents us with an interesting fanfic census! hope you enjoy! 



#podernfamily #podcast #pokemon #fanfiction #PikaPika #pikaparty #Pikachu",;ryan;;,;ryan;;,,mediaforestcast
182,PikaPika,The goodest Chu #PikaPika,Chu,Chu,,VforVintageVera
183,PikaPika,"Pre-Owned Pokemon Snap (N64) $8.56 via GameStop w/ Code: CAG16 . #PikaPika  

Commercial:  ","pokemon, GameStop;","pokemon, GameStop;",http://ow.ly/uYHS30oHoOT,I_Merican
184,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,JeaHow
185,"DetectivePikachu, PikaPika, PokemonDetectivePikachu",Look at this filter!!! #DetectivePikachu #PikaPika #PokemonDetectivePikachu 🔥🖤💛⚡️,;,;,,OpPowerUp
186,PikaPika,"I'm gonna be seeing @DetPikachuMovie  TOMORROW 😄😄😄
Very excited, even non Pokemon fans on my family are excited to see it! #PikaPika",;Pokemon;,;Pokemon;,,PocketMonsterYT
187,PikaPika,"I'm ready for Detective Pikachu, ya'll
#PikaPika ",Detective Pikachu;,Detective Pikachu;,,stevensfrosty
188,"PikaPika, DetectivePikachuMovie","Now bring me Thanos!!!

#PikaPika
#DetectivePikachuMovie ",Thanos;;,Thanos;;,,stephenJheller
189,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,ridleyuniverse
190,PikaPika,@Twitter Mystery Solved. #PikaPika,;,;,,rynrenolds
191,DetectivePikachu,"#DetectivePikachu was a fun, nostalgia romp, with a great father/son story at its base. Nice characters and the Pokemon felt real. Excited to see what they bring to the screen next -- in short: #PikaPika 

Also not to exaggerate, but I would die for Bulbasaur: ",;Pokemon;;Bulbasaur,;Pokemon;;Bulbasaur,,VforVintageVera
192,"DetectivePikachu, PikaPika",(Ko-fi doodle) Detective Pikachu can quit whenever he wants... #DetectivePikachu #PikaPika,Detective Pikachu;,Detective Pikachu;,,NoonsLullabies
193,PikaPika,"It’s #PikaPika day! I’m ready, are you?",;,;,,dragonpiIot
194,"detectivepikachu, pikapika",#detectivepikachu today! I’m so excited! #pikapika,;;,;;,,dojimasqueen
195,PikaPika,"I'm ready for Detective Pikachu, ya'll
#PikaPika ",Detective Pikachu;,Detective Pikachu;,,bodaciamorose
